ID,POS,Name,ORG,Lev,Age,T,OVR,POT,LEA,AD,WE,INT,Prone,STU,CON,PBABIP,HRR,STU vL,CON vL,PBABIP vL,HRR vL,STU vR,CON vR,PBABIP vR,HRR vR,STU P,CON P,PBABIP P,HRR P,PIT,STM,HLD,BF,1B,2B,3B,HR,BB,IBB,K,HP,SH,SF,CI,SB,CS
46602,RP,HANSEL RINCON,NYM,AA,25,R,38,38,N,N,N,N,Normal,40,45,45,45,40,40,45,45,40,45,45,45,45,45,45,50,3,40,50,87,10,5,0,1,9,2,12,0,,0,0,0,0
22924,RP,MICHAEL RUCKER,WSH,MLB,33,R,38,38,N,L,N,N,Normal,40,45,45,45,40,45,45,45,40,45,45,45,40,45,45,45,5,35,50,42,8,3,0,0,1,0,6,0,,0,0,1,1
46464,RP,GERADO SALAS,COL,MLB,24,R,38,38,L,N,N,N,Fragile,40,50,55,35,40,50,55,35,40,50,55,35,45,55,55,45,4,50,45,26,5,0,0,1,5,0,3,1,,0,0,0,0
26283,RP,TONY SANTILLAN,-,-,30,R,38,38,N,N,N,N,Normal,55,35,55,45,50,35,50,40,55,35,55,45,55,35,55,45,2,25,45,163,24,10,1,6,15,2,36,6,,1,0,2,2
43637,RP,PETER STRZELECKI,-,-,32,R,38,38,N,N,N,N,Normal,45,45,50,45,45,45,50,45,45,45,50,45,45,45,50,45,4,30,50,21,4,0,0,0,2,0,0,0,,0,0,0,1
45364,RP,LUIS VELASQUEZ,NYY,A+,26,R,38,38,N,N,N,N,Normal,50,35,55,45,45,35,55,40,50,35,60,45,60,35,55,45,2,30,50,7,1,0,0,0,0,0,1,0,,0,0,0,0
55531,RP,JERAL VIZCAINO,SF,AAA,25,R,38,39,N,N,L,N,Normal,45,40,50,45,45,40,55,45,45,40,50,45,50,45,50,45,3,30,60,11,1,0,1,0,0,0,1,0,,0,0,1,0
23680,RP,GABRIEL YANEZ,MIA,A+,28,L,38,39,L,N,N,N,Normal,40,50,55,50,45,50,55,50,40,45,55,45,45,50,55,50,3,35,60,28,4,1,1,0,5,2,7,1,,1,0,0,0
41664,RP,CARLOS BETANCOURT,STL,A+,26,R,37,37,N,N,N,N,Normal,40,45,45,45,40,45,45,45,40,45,45,45,50,45,45,45,3,35,50,12,0,1,0,0,2,0,2,0,,0,0,0,0
44176,RP,CARLOS CALDERON,STL,AA,25,R,37,37,N,L,N,N,Normal,50,30,40,45,45,30,40,40,50,30,45,45,55,35,40,45,3,40,50,51,8,4,0,3,8,0,10,1,,0,0,2,0
44081,RP,JUAN DANIEL ENCARNACION,KC,A+,26,R,37,37,N,N,N,N,Normal,40,45,50,45,40,45,50,45,40,45,50,45,45,45,50,45,4,35,50,8,1,0,0,0,0,0,0,0,,0,0,0,0
45337,RP,MIGUEL GOMEZ,TEX,A,26,R,37,37,N,N,N,N,Normal,40,45,55,45,35,45,50,40,40,50,65,50,40,50,55,45,2,25,55,32,5,0,0,1,6,0,5,0,,0,0,0,0
23820,SP,MARSHALL KASOWSKI,-,-,32,R,37,37,N,L,N,N,Normal,45,40,55,45,45,40,55,45,45,40,55,40,45,40,55,45,3,50,45,199,31,14,1,10,25,2,36,4,,7,1,5,1
48224,RP,KADE MORRIS,PHI,AA,25,R,37,38,N,N,N,N,Normal,40,50,55,40,40,50,55,40,40,50,55,45,50,50,55,45,5,35,35,21,6,1,0,2,2,0,1,0,,1,0,1,1
54219,RP,LUIS SERNA,PIT,MLB,23,R,37,38,N,N,N,N,Normal,45,40,55,45,45,40,55,45,45,40,55,45,55,45,55,45,4,35,50,24,2,0,1,1,1,0,5,0,,0,0,1,0
56140,RP,RISKIEL TINEO,AZ,AA,24,R,37,39,N,N,N,N,Normal,45,35,50,50,45,35,45,45,45,35,50,50,50,45,50,50,5,30,55,25,3,1,0,0,5,0,1,0,,1,0,0,0
54100,RP,AUSTIN TROESSER,CWS,AA,25,R,37,37,N,N,N,N,Normal,50,35,50,45,50,35,50,40,55,35,55,45,55,40,50,45,3,45,40,35,3,2,0,0,9,0,10,0,,0,0,1,0
47799,RP,LUIS SANCHEZ,CWS,A+,24,R,36,37,N,N,N,N,Normal,45,25,55,45,45,25,50,45,45,25,55,50,55,35,55,45,3,25,55,5,0,1,0,1,0,0,1,0,,0,0,0,0
48066,SP,ERIQ SWAN,COL,A+,25,R,34,41,N,H,N,N,Normal,40,30,55,35,40,30,50,35,45,30,55,40,55,40,55,50,3,50,45,5,1,0,0,0,1,0,2,0,,0,0,0,0
1148,SP,TURNER LARKINS,-,-,31,R,33,33,N,L,N,N,Normal,30,45,50,45,30,45,50,45,30,45,45,45,30,45,50,45,3,55,50,11,1,3,0,0,0,0,0,1,,0,0,0,0
38258,SP,CHIEH-JUI CHU,ATL,MLB,25,R,80,80,N,N,N,N,Normal,50,65,65,60,50,65,65,60,50,65,65,60,50,65,65,60,4,55,45,840,119,29,5,28,32,0,202,11,,2,1,23,3
38286,RP,ALBERTO DI BIASE,ARI,AAA,25,R,80,80,N,N,H,N,Durable,70,50,55,55,70,50,55,55,65,50,55,55,70,50,55,55,2,30,50,225,31,7,0,7,19,1,72,1,,1,0,9,1
38361,RP,LODHI EL-RASIL,ANA,MLB,25,R,80,80,N,H,N,N,Fragile,70,45,50,55,55,45,50,50,80,50,55,65,70,45,50,55,2,25,65,187,21,7,0,3,21,0,51,2,,1,0,1,1
37681,CL,AVERY HOOPER,TEX,MLB,26,R,80,80,N,N,N,N,Durable,65,50,55,65,60,50,55,60,70,55,55,65,65,50,55,65,2,30,40,286,40,12,0,5,22,2,94,4,,3,0,7,1
38905,SP,DEREK MINTZ,TB,MLB,23,R,65,80,N,N,H,N,Fragile,50,55,55,60,45,50,55,55,50,55,60,65,60,60,55,65,5,75,45,104,16,7,0,2,6,1,27,0,,1,0,5,0
36586,SP,TONY OSES,CWS,MLB,24,L,80,80,N,N,N,N,Normal,55,60,55,65,65,60,60,75,55,60,55,65,55,60,55,65,6,55,60,862,134,25,3,17,47,0,217,11,,4,0,16,7
34609,SP,CECILIO RAMOS,COL,MLB,26,L,80,80,N,N,H,H,Normal,55,70,60,60,55,75,60,65,55,70,60,60,55,70,60,60,4,45,75,803,112,38,7,18,35,0,213,11,,2,0,16,5
35042,CL,EMILIO REDI,NYM,MLB,25,R,80,80,N,N,H,N,Normal,80,55,55,65,60,50,55,55,80,55,60,75,80,55,55,65,2,25,60,159,21,10,1,2,8,2,57,2,,0,0,1,1
31980,SP,KURT RILEY JR.,NYM,MLB,24,R,80,80,N,N,N,L,Normal,55,70,65,55,55,65,60,55,60,70,70,60,55,70,65,55,6,55,40,773,94,36,7,19,39,0,182,3,,6,0,18,5
39415,SP,BRYAN STOKUS,CIN,MLB,23,L,56,80,H,N,N,N,Normal,45,55,55,50,50,55,60,50,45,55,55,50,60,60,55,50,4,75,75,676,94,41,4,24,50,0,154,4,,4,0,9,5
31998,CL,JACK JONES,MIL,MLB,25,R,79,79,N,N,N,H,Normal,55,60,60,75,50,60,55,70,55,65,65,80,55,60,60,75,2,30,65,315,50,19,3,5,11,1,79,3,,5,0,1,1
38285,CL,JOHN SCHNEIDER,NYY,MLB,26,R,79,79,N,N,N,N,Durable,65,50,55,55,70,50,55,55,65,50,55,55,65,50,55,55,4,25,35,269,31,8,0,11,26,0,82,2,,1,0,5,1
40777,CL,BARRY PERDOMO,COL,MLB,25,R,78,78,N,N,N,N,Normal,65,50,50,60,60,50,50,55,70,50,50,60,65,50,50,60,2,25,75,239,28,11,1,7,14,2,76,1,,1,0,2,1
39646,RP,ALFONSO BANALES,OAK,MLB,25,R,77,77,N,N,H,N,Normal,60,60,55,55,60,60,55,55,60,60,55,55,60,60,55,55,2,20,70,204,31,5,0,7,13,0,64,3,,1,0,2,1
34618,CL,WENDELL PRONIO,HOU,MLB,24,R,77,77,H,H,H,N,Durable,65,50,55,55,55,50,50,50,75,50,55,60,65,50,55,55,2,25,75,239,32,13,4,6,12,2,76,2,,1,0,1,0
33717,RP,SOLOMON SUÁREZ,NYY,MLB,24,R,77,77,N,N,H,N,Normal,65,45,55,60,60,45,50,55,70,45,55,65,65,45,55,60,2,35,50,380,51,15,3,8,39,0,111,3,,4,0,7,1
40906,SP,ALEX ELFERS,CIN,MLB,25,R,73,76,N,N,N,N,Normal,60,50,55,50,60,50,55,50,60,50,55,50,60,50,55,50,3,60,60,67,7,2,1,2,7,0,29,0,,0,0,1,0
32234,RP,BRAIN WILLIAMSON,ARI,MLB,24,R,76,76,N,H,N,L,Normal,60,55,60,55,60,55,60,55,60,55,60,55,60,55,60,55,4,30,30,245,33,8,1,4,13,1,70,1,,3,0,7,1
39597,SP,TYLER PONGRATZ,KCR,MLB,22,L,67,75,N,H,H,N,Normal,50,50,55,55,55,50,55,55,50,50,55,55,55,55,55,55,5,55,80,871,130,31,2,25,58,0,212,11,,5,0,12,4
37983,RP,JAYSON ARRINGTON,COL,MLB,24,L,74,74,N,L,N,N,Normal,70,45,55,50,70,50,55,50,70,45,55,50,70,50,55,60,2,25,70,67,7,4,0,2,5,0,21,0,,0,0,2,0
40986,SP,MACERIO CARMONA,COL,MLB,27,R,74,74,N,H,H,L,Fragile,50,60,60,55,50,60,60,55,50,60,60,55,50,60,60,55,5,60,35,314,49,14,1,21,23,0,74,0,,2,0,12,3
38283,SP,JONAH SMYTH,TB,MLB,25,R,68,74,L,H,H,H,Durable,50,50,60,55,50,50,55,55,50,50,65,60,50,55,60,60,5,55,65,834,108,41,7,26,81,1,179,3,,4,0,7,7
36623,CL,DONOVAN URBINA,ANA,MLB,25,R,74,74,H,H,N,N,Durable,55,50,55,65,45,50,50,55,70,50,55,75,55,50,55,65,3,30,45,282,38,11,1,8,27,3,69,4,,2,0,7,0
37850,CL,RONNIE VIERA,PHI,MLB,24,R,74,74,N,H,H,N,Normal,60,55,55,55,65,55,55,55,55,55,50,50,60,55,55,55,2,35,35,257,40,8,0,3,16,1,69,2,,2,0,2,0
30623,CL,CHENG-KUN CHOI,STL,MLB,24,R,73,73,L,N,N,N,Fragile,55,65,55,55,50,60,55,55,55,65,60,55,55,65,55,55,3,30,50,316,33,20,4,3,15,0,78,1,,3,0,1,0
26919,SP,HERIBERTO BENIQUEZ,CHC,MLB,24,R,59,72,N,H,N,L,Durable,45,50,55,55,45,50,55,55,45,50,55,55,50,50,55,55,4,55,70,870,128,37,2,24,53,0,173,8,,9,1,14,4
41052,SP,SIEGBERT LANGE,SD,MLB,24,R,72,72,L,H,N,N,Normal,55,55,55,60,50,50,55,55,55,55,60,60,55,55,55,60,5,50,55,885,144,47,6,12,63,0,212,5,,5,0,29,8
34002,RP,YUSIF MAMMADOV,KCM,MLB,24,R,72,72,N,N,N,N,Normal,75,35,50,65,65,35,50,60,80,35,50,65,75,35,50,70,3,30,60,298,41,12,1,3,47,0,94,0,,5,0,7,1
38903,SP,NEEL NESMITH,OAK,MLB,22,R,46,72,L,L,H,N,Normal,45,45,55,50,45,45,55,50,45,45,55,50,50,65,55,55,5,75,50,63,13,3,0,8,5,0,7,0,,0,0,1,0
38683,CL,THOMAS NEWALL,CIN,MLB,25,R,72,72,L,H,N,N,Normal,65,55,55,45,65,55,55,45,65,55,55,45,65,55,55,50,2,25,35,225,30,10,0,8,17,0,69,3,,0,0,1,0
33209,SP,HARRISON PELATA,MIN,MLB,25,R,72,72,H,H,N,H,Normal,60,55,55,50,55,55,50,50,60,55,55,50,60,55,55,50,4,50,80,846,127,35,0,26,57,0,247,6,,5,0,5,7
32265,SP,DAVID SHANK,TEX,MLB,25,R,72,72,H,N,H,N,Fragile,50,65,60,60,50,65,55,55,55,70,70,65,55,65,60,60,5,35,55,812,132,33,2,15,38,0,209,7,,10,0,22,3
34515,CL,MAXIMILIANO MONCADA,SEA,MLB,25,R,71,71,N,H,N,N,Normal,65,45,50,55,60,45,50,50,70,45,55,55,70,45,50,55,2,25,60,127,15,3,0,3,13,2,41,0,,1,0,1,1
35074,RP,IGNACIO RAMOS,COL,MLB,26,R,71,71,N,N,N,L,Durable,75,45,55,50,75,45,55,50,70,45,55,50,75,45,55,50,2,30,50,269,36,9,0,7,26,0,84,0,,4,0,4,1
34447,SP,NICOLAS SCHEMBER,HOU,MLB,25,R,71,71,N,H,N,L,Normal,55,45,60,60,50,45,60,55,60,45,65,65,55,45,60,60,5,65,60,1014,134,46,3,33,82,0,263,11,,9,0,17,5
38105,RP,IAN JOYCE,BAL,MLB,24,R,56,70,N,N,N,N,Normal,55,45,50,55,45,45,45,50,65,45,55,65,70,45,50,65,2,20,25,245,36,12,1,6,28,0,61,1,,0,0,10,1
38525,RP,KENNY SANDIFORD,PIT,MLB,26,R,70,70,N,N,N,N,Fragile,50,55,50,70,50,55,50,70,50,55,50,70,50,55,50,70,2,40,65,63,12,2,0,1,1,0,15,0,,1,0,0,1
24149,RP,LUÍS CALVES,ANA,MLB,24,R,69,69,N,N,N,L,Fragile,65,45,50,70,55,40,45,60,70,45,50,75,65,45,50,70,2,35,70,291,51,12,1,4,48,6,74,7,,3,0,5,1
39644,CL,JAMAL DARSHA,LAD,MLB,24,L,69,69,N,H,H,N,Durable,60,60,50,50,75,65,55,50,55,60,50,45,60,60,50,50,3,35,75,421,53,20,2,19,28,2,82,2,,4,0,8,1
40640,CL,ELÍAS HERNÁNDEZ,ATL,MLB,26,R,69,69,N,N,N,N,Fragile,70,45,55,50,60,45,50,45,80,45,55,50,75,45,55,50,2,25,35,241,29,4,1,4,26,3,75,2,,0,0,2,2
38504,RP,DURGHA MALIKZADA,FLA,MLB,26,R,69,69,N,L,N,N,Durable,65,50,50,50,65,50,50,50,65,50,50,50,65,50,50,50,2,25,35,235,37,8,0,10,22,0,63,3,,1,1,3,0
38591,RP,CARL MCBETH,NYM,MLB,25,R,69,69,N,N,H,H,Fragile,55,55,55,55,55,55,50,55,55,55,55,55,55,55,55,55,5,30,40,242,44,6,2,4,17,1,49,1,,3,0,10,1
40495,RP,MARCONI ORTEGA,MIL,MLB,24,L,69,69,L,H,N,H,Fragile,55,55,50,50,60,60,55,50,55,55,50,50,55,55,50,50,5,55,65,351,50,17,2,13,21,1,99,1,,1,0,7,1
29719,RP,MASON VORA,TB,MLB,24,R,69,69,N,H,N,N,Fragile,75,50,55,45,70,45,50,40,80,50,55,45,75,50,55,45,3,30,25,258,32,13,1,8,31,6,78,4,,3,0,7,0
33293,RP,MAX KINNISON,TEX,MLB,24,R,68,68,N,H,H,N,Normal,70,45,55,50,50,45,50,45,80,45,55,55,75,45,55,50,2,25,50,235,30,5,0,8,23,0,71,3,,2,0,2,2
31378,RP,MAIK BLINKER,MIL,MLB,24,L,47,67,L,H,N,N,Fragile,50,55,55,45,55,55,55,45,50,55,50,45,65,55,55,45,2,35,75,255,37,16,0,10,18,0,59,1,,3,0,3,1
28743,SP,BEN BOURQUE,CLE,MLB,24,L,40,67,L,N,N,N,Normal,40,45,50,45,45,45,50,45,40,45,50,45,45,60,50,50,5,55,65,51,8,0,0,1,5,0,9,1,,0,0,1,1
34627,SP,PEPÉ GIAMPÀ,NYM,MLB,25,R,67,67,N,N,N,L,Durable,45,55,55,65,45,55,55,65,45,55,60,70,45,55,55,70,6,50,55,719,102,39,4,8,49,0,131,3,,4,0,16,5
17460,RP,ROBERTO JARRIN,MIN,MLB,26,R,60,67,N,N,N,N,Normal,55,45,55,60,55,45,55,60,55,45,55,60,70,45,55,65,2,25,40,225,38,9,1,4,26,0,53,1,,2,0,7,3
33570,CL,ELIJAH WEIGAND,KCM,MLB,25,R,60,67,L,N,N,N,Normal,55,45,55,60,55,45,50,60,55,45,55,65,70,45,55,65,2,35,50,280,34,15,2,3,21,0,74,0,,2,1,8,2
39759,SP,RONALDO ARAD,KCR,MLB,22,L,46,66,H,N,H,H,Durable,50,45,50,45,50,45,50,45,50,45,50,45,50,50,50,50,4,70,65,66,11,4,0,3,7,0,12,0,,0,0,0,1
33441,RP,JEFFREY GIRDWOOD,MIL,MLB,25,R,66,66,L,L,N,N,Normal,55,45,55,60,50,45,55,55,55,45,55,60,55,45,55,60,4,60,80,525,63,21,2,10,43,0,127,4,,3,0,10,3
39676,SP,B.J. MICHALSKI,CIN,MLB,24,L,65,66,N,H,N,H,Fragile,45,55,55,70,45,55,55,75,45,55,55,70,45,55,55,70,5,50,80,763,108,42,1,24,66,0,149,5,,3,0,14,5
37420,SP,ANTHONY BONNET,DET,MLB,26,L,49,65,L,N,N,N,Durable,60,45,55,45,80,45,60,50,55,45,50,45,70,45,55,55,4,35,75,541,94,23,6,32,52,0,138,7,,5,0,5,4
38632,SP,SETH JONES,PIT,MLB,24,L,50,65,L,N,N,H,Durable,45,50,50,50,45,50,50,50,45,50,50,50,55,55,50,50,5,45,75,452,84,17,0,13,41,0,80,3,,4,0,6,2
36357,RP,JEREMIAH KAPITAN,PHI,MLB,22,L,57,65,N,H,N,H,Normal,55,45,55,55,80,45,65,70,50,45,50,50,55,45,55,55,2,35,80,105,13,5,0,6,11,2,25,0,,0,0,3,1
34161,RP,ADRIAN MARTÍNEZ,TB,MLB,25,R,44,65,N,L,N,N,Normal,50,45,50,45,45,45,45,45,50,50,50,45,70,50,50,50,2,25,65,220,30,5,2,8,27,3,38,4,,3,0,4,3
29792,SP,MAXIMO QUIROA,NYY,MLB,24,R,65,65,N,N,H,N,Normal,50,60,55,50,50,60,55,50,55,60,55,50,50,60,55,50,6,45,70,809,124,42,1,25,39,0,200,8,,2,0,6,6
33923,RP,ROWAN TELLER,SF,MLB,24,L,65,65,N,L,L,N,Fragile,60,40,50,60,80,45,55,75,55,40,50,60,60,40,50,60,3,35,70,182,23,8,1,3,26,3,50,0,,1,0,3,2
39404,RP,GRAHAM WILKINSON,PIT,MLB,24,R,65,65,N,N,H,N,Fragile,50,50,50,60,45,50,50,50,60,55,55,70,55,55,50,60,2,30,65,325,50,15,0,4,24,0,75,5,,4,0,11,3
28986,SP,MARTINI WITMER,TOR,MLB,23,R,48,65,L,H,N,L,Fragile,45,45,50,50,40,45,50,50,45,45,55,50,45,55,50,60,4,55,55,808,124,36,3,29,67,0,145,2,,3,1,13,5
37785,SP,LUKÁS ZAJAC,HOU,MLB,24,L,65,65,N,L,L,L,Fragile,50,45,50,55,55,50,50,60,50,45,50,55,50,45,50,55,4,65,60,709,102,38,8,19,57,2,135,5,,4,0,16,5
39173,CL,PABLO ACOSTA,TB,MLB,23,R,64,64,N,H,N,N,Durable,70,45,50,50,65,45,50,50,70,45,50,50,70,45,50,50,4,25,25,244,36,13,0,5,29,8,68,2,,1,0,2,1
38458,RP,CLINT BREVOORT,WAS,MLB,23,R,64,64,N,N,N,N,Normal,55,50,50,55,55,50,50,55,55,50,50,55,55,50,50,55,2,25,75,310,42,8,0,10,25,2,82,4,,2,0,4,3
37557,SP,CARTER CARPENTER,KCM,MLB,26,R,55,64,L,N,L,N,Fragile,45,45,55,60,45,45,55,60,45,45,55,60,55,45,55,65,4,50,55,624,84,18,4,12,69,0,128,2,,6,0,23,5
33684,SP,JONAS DRIGGERS,ARI,MLB,25,R,64,64,L,N,L,H,Fragile,50,60,60,50,50,60,55,50,50,60,60,50,50,60,60,50,5,60,35,501,69,29,5,20,44,0,96,4,,4,0,24,2
22066,RP,ROGNY FARES,PHI,MLB,23,L,43,64,N,N,H,N,Normal,45,45,55,45,50,45,60,50,45,40,50,45,55,45,55,60,2,55,80,240,44,20,4,9,25,0,37,2,,2,0,2,0
40671,SP,SALVADOR JIMÉNEZ,NYY,MLB,25,L,64,64,L,H,H,L,Durable,50,55,55,55,50,55,55,55,50,55,55,55,50,55,55,55,5,50,70,482,74,21,1,12,42,0,109,2,,6,1,6,2
38840,RP,GERHART LINDNER,DET,MLB,25,R,44,64,L,N,H,H,Fragile,55,45,55,45,50,45,50,40,65,45,55,45,75,55,55,45,2,25,65,219,33,10,1,11,24,0,41,2,,4,0,5,0
36598,RP,VICENTE LORBACHER,MON,MLB,26,R,50,64,N,N,N,N,Normal,50,45,55,50,50,45,55,50,50,45,55,50,75,45,55,50,2,35,55,250,36,11,1,10,21,1,63,4,,3,0,4,0
31299,CL,ALVIN PATTERSON,KCM,MLB,25,R,64,64,N,H,N,N,Fragile,55,50,55,55,55,50,55,55,55,50,50,55,55,50,55,55,2,25,40,221,30,11,1,5,12,0,48,1,,2,0,7,2
31334,SP,MYRON WALL,CLE,MLB,27,L,64,64,N,H,H,H,Normal,50,55,55,55,50,60,60,55,50,55,55,55,50,65,55,55,3,55,75,735,101,33,3,11,41,0,174,5,,4,1,9,6
37023,RP,HENRY WATKINS,NYY,MLB,26,L,64,64,N,H,H,N,Normal,65,45,50,50,65,45,50,50,65,45,50,50,65,45,50,50,2,25,80,258,31,11,1,6,18,0,83,8,,4,0,2,1
31204,RP,FARID AL-SALAM,NYY,MLB,24,R,49,63,N,H,N,N,Fragile,60,35,55,50,55,35,50,50,70,35,55,55,75,35,55,55,2,30,50,294,42,10,1,11,40,0,72,3,,1,0,8,3
23884,RP,ZACH ALMONTE,HOU,MLB,23,R,63,63,N,N,N,N,Normal,60,50,50,50,60,50,50,50,60,50,55,50,60,50,50,55,3,25,35,199,20,9,0,4,21,0,45,1,,1,0,3,2
38655,RP,SERAFÍN ESPINOZA,CLE,MLB,24,R,44,63,N,H,H,N,Normal,55,45,55,45,55,45,55,45,55,45,55,45,75,50,55,45,2,25,40,84,11,3,0,2,12,0,15,1,,0,0,1,0
39143,RP,GABE GRUBB,TB,MLB,25,R,63,63,H,H,N,N,Durable,55,50,50,55,50,50,50,50,60,50,50,55,55,50,50,55,2,30,40,258,34,12,1,6,25,6,52,3,,2,0,4,1
39221,SP,MIGEL IRIZARRY,STL,MLB,22,R,60,63,N,N,N,N,Normal,35,70,55,65,35,65,55,65,35,70,55,70,40,70,55,75,5,55,60,863,148,43,5,20,41,0,127,8,,4,0,25,3
30983,SP,MARC JOPSON,CWS,MLB,24,L,59,63,N,N,N,H,Fragile,45,55,50,55,45,55,50,60,45,55,50,55,45,55,50,55,4,65,75,772,138,35,4,22,52,1,141,3,,4,0,11,6
33969,SP,J.L. LAPLANTE,NYM,MLB,24,R,53,63,N,N,N,N,Fragile,45,50,50,50,45,50,50,50,45,50,50,50,50,50,50,50,5,75,55,742,96,40,5,20,57,0,152,6,,6,0,22,5
38275,RP,RON LENIHAN,PHI,MLB,25,R,62,63,H,H,H,L,Fragile,55,50,55,50,55,50,55,50,55,50,55,50,65,50,55,50,5,35,60,205,28,7,1,10,19,1,54,2,,1,0,2,0
30882,SP,A.J. SCHNEIDER,BAL,MLB,24,R,46,63,N,N,N,N,Normal,45,45,50,45,45,45,50,45,45,45,50,45,50,45,50,55,5,80,65,457,76,15,3,16,40,0,85,2,,4,0,6,5
32842,SP,KURT SPATES,ARI,MLB,24,R,57,63,N,N,N,N,Normal,45,50,55,55,45,50,50,55,45,50,55,55,50,50,55,55,4,55,35,768,102,28,1,25,65,0,165,10,,5,0,29,6
13915,SP,EZEQUIEL TEJEDA,SD,MLB,23,L,63,63,N,N,H,N,Normal,45,55,55,55,50,55,55,55,45,55,55,55,45,55,55,55,4,50,75,912,148,38,4,30,49,0,212,10,,1,0,12,9
37993,CL,JACOB VENTURA,CLE,MLB,25,R,63,63,N,H,N,H,Fragile,55,55,50,50,50,55,50,50,55,60,55,55,55,55,50,50,3,30,45,85,13,4,1,0,9,1,23,0,,0,0,0,0
37418,SP,DE'ANTHONY WHITE,HOU,MLB,25,L,63,63,N,N,N,N,Durable,50,55,55,55,55,60,60,65,50,55,55,50,50,55,55,55,5,65,80,923,136,43,7,22,59,1,200,15,,8,0,10,7
32367,SP,HOWARD ZWEIG,MON,MLB,25,R,63,63,N,H,N,N,Fragile,50,50,50,55,50,50,55,55,50,50,50,55,50,50,50,55,3,55,35,404,50,21,3,8,21,1,97,2,,2,0,8,2
40024,SP,VENANCIO ÁLVAREZ,BOS,MLB,25,L,63,63,N,H,H,H,Durable,55,50,55,50,55,55,55,55,50,50,55,50,55,50,55,50,4,45,75,812,119,27,2,26,61,0,198,3,,4,0,9,6
29714,RP,BRYAN BAER,CLE,MLB,24,R,62,62,N,N,N,N,Fragile,60,60,50,45,60,55,50,45,60,60,50,50,60,60,50,45,2,25,30,224,31,9,1,7,19,2,58,0,,1,0,6,1
41112,SP,FLYNN BRAY,OAK,MLB,34,R,62,62,H,N,H,N,Normal,45,55,60,60,45,55,55,60,45,55,60,60,45,55,60,60,5,40,60,491,72,21,5,11,33,0,112,1,,4,1,10,5
34552,SP,MANUEL CORONA,ATL,MLB,25,R,43,62,L,N,L,N,Durable,45,50,55,40,45,50,55,40,45,50,55,40,50,50,55,45,3,65,50,54,4,2,0,4,5,0,12,0,,0,0,3,2
38836,SP,SHANE GRETZINGER,BOS,MLB,23,R,58,62,N,N,N,N,Normal,45,60,50,55,40,55,45,55,45,60,50,55,45,60,50,55,3,55,55,763,127,44,3,18,47,0,128,5,,3,1,10,4
37615,RP,RYAN HAAS,TEX,MLB,23,R,58,62,N,N,N,N,Normal,50,50,50,60,45,50,45,50,55,55,55,65,60,50,50,60,2,25,55,212,27,14,1,7,21,0,46,3,,0,0,3,1
34162,RP,ATSUSHI MIYAZAWA,MON,MLB,23,L,57,62,H,N,N,N,Fragile,50,50,55,55,55,55,55,60,45,50,50,50,60,55,55,55,2,25,75,182,25,17,1,5,14,5,38,7,,1,0,2,1
35195,RP,TOMAS PINEDA,OAK,MLB,24,L,62,62,N,H,H,L,Fragile,55,40,55,65,50,40,55,60,55,40,55,65,55,40,55,65,4,55,65,320,40,21,5,4,39,0,84,1,,6,0,5,5
27366,RP,LUÍS RODRÍGUEZ,ATL,MLB,23,R,62,62,N,H,N,N,Fragile,70,45,50,45,65,45,45,45,75,45,50,50,70,45,50,45,2,25,30,256,30,12,2,11,17,0,72,1,,2,0,7,1
8974,SP,INOCENTE SALDANA,TEX,MLB,28,R,57,62,N,N,L,N,Iron Man,45,65,60,50,45,60,60,50,45,65,60,50,50,65,60,55,5,70,75,849,130,30,3,17,57,0,171,10,,4,0,12,4
29276,SP,ANDREW SHRINER,BAL,MLB,22,R,45,62,N,N,H,L,Normal,40,50,50,45,40,50,50,45,40,50,50,45,45,50,50,60,5,55,60,38,5,0,0,0,1,0,16,0,,0,0,0,0
34493,SP,PAUL UZUETA,MIN,MLB,25,R,62,62,N,H,H,H,Normal,45,55,50,55,45,55,50,55,45,55,50,50,45,55,50,55,4,50,50,513,92,19,5,11,41,0,94,7,,6,0,15,4
40070,SP,PERRY VAN METER,COL,MLB,29,R,60,62,N,N,H,N,Fragile,45,55,55,65,45,55,55,65,45,55,55,65,45,55,55,75,5,50,50,762,116,44,8,23,50,0,130,7,,7,1,14,4
37958,SP,STEVE ADAMS,FLA,MLB,26,L,60,61,N,N,N,N,Normal,55,50,50,50,60,50,55,55,50,50,50,50,55,50,50,50,3,55,60,929,136,37,6,29,67,0,225,5,,3,0,18,3
39663,RP,NATHAN AGUILERA,ARI,MLB,27,R,56,61,L,N,N,N,Durable,55,45,50,45,50,45,50,45,55,45,55,50,65,45,50,50,2,55,40,376,38,16,0,12,36,0,99,5,,1,0,14,1
30201,RP,NEIL AMIDON,BOS,MLB,24,R,48,61,N,N,L,N,Normal,50,45,50,50,50,45,50,50,50,45,50,50,60,45,50,50,3,65,60,31,5,0,0,1,4,0,8,2,,0,0,1,0
37712,SP,KIRK BROWDER,STL,MLB,25,R,61,61,N,N,N,N,Fragile,45,60,55,55,45,60,55,60,45,60,55,55,45,60,55,55,5,40,65,213,31,15,2,9,8,0,46,0,,2,0,7,0
31995,RP,ZACH ERICKSEN,HOU,MLB,24,L,61,61,N,H,N,N,Normal,55,50,50,50,55,50,50,50,55,50,50,50,55,50,50,50,4,30,55,232,35,8,0,6,19,0,53,3,,0,0,4,1
