ID,POS,Name,ORG,Lev,Age,HT,B,OVR,POT,WE,INT,Prone,BABIP,GAP,POW,EYE,K's,BA vL,GAP vL,POW vL,EYE vL,K vL,BA vR,GAP vR,POW vR,EYE vR,K vR,HT P,GAP P,POW P,EYE P,K P,C FRM,C ARM,IF RNG,IF ARM,OF RNG,OF ARM,SPE,STE,RUN
24521,CF,BLAZEJ GOLIS,CLE,A-,25,5' 10',Right,38,46,N,N,Normal,45,40,40,45,45,45,40,45,45,50,45,40,40,45,45,55,50,45,45,60,20,20,50,30,60,45,75,70,80
26489,SS,RUFO GONZÁLEZ,ATL,AA,23,6' 0',Right,38,49,L,N,Fragile,40,45,55,40,45,40,45,55,40,45,40,45,55,40,45,50,55,55,45,50,20,20,60,55,40,50,65,50,45
22824,2B,JORDAN GREENE,Retired,-,35,6' 0',Right,38,38,H,H,Iron Man,50,50,50,50,45,50,50,50,55,45,50,50,50,50,45,50,50,50,50,45,20,20,40,50,25,45,20,25,25
31473,3B,BENOIT GRIGSBY,-,-,25,6' 1',Right,38,40,N,N,Normal,45,40,50,40,45,45,40,50,40,45,45,40,50,40,45,55,40,50,40,45,20,20,55,65,35,55,40,35,50
38724,2B,RADHAMES GUILAMO,-,-,25,6' 0',Right,38,38,N,L,Durable,55,45,45,45,40,55,50,50,45,40,55,45,45,40,40,55,45,50,45,40,20,20,65,50,35,40,25,20,25
36661,C,MARKO GUNNARSSON,KCR,R+,20,6' 1',Right,38,43,H,N,Normal,40,40,40,40,50,40,40,40,40,45,40,40,40,40,50,50,50,50,50,55,65,50,30,45,25,45,30,20,25
34787,3B,MIN-HYEOK HAH,-,-,34,5' 11',Right,38,38,L,N,Normal,40,35,45,65,45,45,40,45,70,45,40,35,45,65,45,40,35,45,65,45,20,20,40,60,45,55,45,55,55
35309,C,TONY HEADLEY,WAS,R+,22,6' 1',Right,38,44,N,N,Normal,45,35,45,30,40,45,35,45,30,45,45,35,45,30,40,50,35,45,30,50,65,60,35,50,25,45,30,20,20
28610,CF,JORDAN HEARL,TEX,A-,24,6' 5',Right,38,42,N,H,Fragile,50,45,35,45,45,50,45,35,45,45,50,45,35,45,45,50,45,45,45,50,20,20,40,30,70,50,60,40,45
20439,RF,MIKE HERZBERG,-,-,23,6' 1',Left,38,39,N,N,Normal,45,45,40,45,45,45,45,40,45,45,45,45,40,45,45,50,50,45,45,50,20,20,50,55,60,70,65,55,65
25505,C,CONNOR HINDER,MIN,A+,22,6' 2',Right,38,38,H,N,Normal,45,35,45,40,40,45,35,45,45,45,45,35,45,40,40,45,35,45,45,40,60,45,30,35,35,40,25,20,20
33845,C,LEO HO,PIT,R+,22,6' 1',Right,38,44,H,N,Normal,45,45,45,45,40,45,50,45,45,45,45,45,45,45,40,45,45,50,50,40,55,40,30,45,30,35,45,35,40
38393,RF,PATTON HORTON,-,-,25,6' 2',Right,38,39,N,N,Normal,45,40,40,55,50,45,45,45,60,50,45,40,40,50,50,50,40,40,55,50,20,20,30,30,40,50,25,25,30
37443,LF,LEONARDO HUERTA,-,-,27,6' 2',Left,38,38,L,L,Normal,50,45,30,55,50,50,45,30,50,50,50,45,30,60,50,50,45,30,55,50,20,20,50,50,55,60,40,50,55
22151,3B,CADEN HUNNICUTT,TEX,AA,33,6' 0',Right,38,38,H,N,Iron Man,45,50,50,45,45,50,50,50,45,45,45,50,50,45,45,45,50,50,45,45,20,25,40,65,20,60,30,35,35
26297,LF,ALEX ISENIA,-,-,24,6' 3',Right,38,48,L,N,Normal,45,50,50,50,45,45,50,50,50,45,45,50,50,50,45,45,50,50,50,50,20,20,30,35,50,35,50,25,55
38128,3B,ISAAC JOHNSTONE,-,-,26,6' 3',Right,38,38,N,N,Durable,55,45,45,40,45,55,45,45,40,45,55,45,45,40,45,55,45,45,40,45,20,20,45,75,55,70,45,50,45
20061,C,SETH JONKER,NYY,A-,23,6' 2',Right,38,58,H,L,Durable,40,45,35,50,45,40,45,35,50,45,40,45,35,45,45,70,50,45,55,45,65,60,55,35,40,55,20,20,50
36964,CF,HUBERT JORDEN,MIN,A+,22,6' 1',Left,38,63,H,N,Normal,45,50,45,50,50,45,45,40,45,45,45,50,45,50,50,50,50,65,55,55,20,20,50,25,50,50,40,50,70
35425,CF,DALTON JOSEPHIA,CIN,R-,21,6' 1',Right,38,68,N,L,Normal,40,45,50,40,40,45,45,55,40,45,40,40,50,40,40,50,65,55,50,65,20,20,50,40,65,50,60,55,60
30122,C,MASAHISA KAJIWARA,-,-,32,6' 3',Right,38,38,N,H,Normal,40,35,40,50,45,40,35,40,60,45,40,35,40,50,45,40,35,40,50,45,55,55,25,45,25,45,20,20,20
28319,1B,KAZUTAKA KATO,Retired,-,28,6' 6',Right,38,39,H,N,Durable,50,35,45,50,45,50,35,50,50,45,50,35,45,45,45,50,35,50,50,45,20,20,35,40,35,25,25,25,25
38922,C,KOKUSHI KATSUMATA,Retired,-,28,6' 4',Right,38,40,N,N,Durable,40,45,20,45,30,40,45,20,45,30,40,45,20,45,30,45,45,20,45,35,70,70,30,55,25,55,20,30,20
29644,C,CHIAKI KAWASE,Retired,-,30,5' 9',Left,38,38,L,N,Durable,40,30,40,45,50,40,30,40,45,45,40,30,40,45,50,40,30,40,45,50,50,70,25,55,40,75,20,20,20
37919,2B,HIROMU KINJOH,Retired,-,35,6' 1',Right,38,38,H,N,Iron Man,45,40,40,55,45,45,40,40,55,45,45,40,40,55,45,45,40,40,55,45,20,20,60,45,40,45,20,20,20
27810,C,RYDER KNUTSON,DET,A+,24,6' 4',Right,38,44,N,L,Normal,40,40,50,35,45,40,40,50,35,45,40,40,45,35,40,45,40,50,35,50,55,65,35,60,25,65,25,25,35
40544,C,TANO LANDA,-,-,24,6' 1',Right,38,48,L,N,Normal,45,45,45,50,35,50,45,50,55,40,45,45,45,45,35,55,50,50,50,45,50,50,35,45,30,40,30,30,20
32209,2B,R.J. LEBEAU,NYM,A+,25,6' 2',Right,38,38,H,N,Normal,50,45,45,35,45,50,45,45,35,45,50,45,45,35,45,50,45,45,35,45,20,20,55,65,55,65,65,50,45
38449,3B,DANIEL LEMUS,-,-,25,6' 4',Left,38,38,H,N,Normal,35,40,45,45,50,35,35,40,40,45,35,40,50,50,50,35,40,45,45,50,20,20,60,60,20,65,60,60,65
28253,C,BEVERLY LENTINI,CWS,A-,24,6' 5',Right,38,38,N,N,Normal,45,40,45,40,45,50,40,50,40,45,45,40,45,40,45,45,40,45,40,45,55,45,45,35,40,35,30,25,25
34916,SS,YARON LEZA,BOS,A-,22,6' 0',Right,38,80,H,N,Normal,45,45,40,45,45,45,45,45,50,45,45,40,40,45,40,55,55,50,50,70,20,20,60,65,45,55,45,55,65
16990,2B,CHOONG-HOON LIM,KT,INT,26,6' 2',Switch,38,38,H,N,Normal,45,40,45,40,45,45,40,45,40,45,45,40,45,40,45,50,40,45,40,45,20,20,60,65,50,55,40,25,20
33572,RF,CONNOR LONGENDYKE,-,-,25,6' 0',Left,38,38,L,N,Normal,35,35,50,60,50,35,35,45,50,50,35,40,50,65,50,35,35,50,60,50,20,20,25,45,50,60,50,45,60
30769,C,CASE LUNA,ANA,R-,21,6' 2',Right,38,50,H,H,Normal,45,45,40,45,45,45,45,45,45,50,45,45,40,40,40,55,50,50,50,50,55,55,30,45,35,50,40,40,40
18941,C,NED LUNN,-,-,23,6' 8',Right,38,38,N,N,Normal,45,40,40,40,40,45,40,45,40,40,45,35,40,40,40,50,40,45,40,45,60,60,30,35,35,30,30,40,25
34318,C,FREDERIK LUTTER,BOS,R+,22,6' 0',Left,38,58,H,N,Normal,45,40,35,40,45,40,40,30,35,40,45,40,35,45,50,55,50,50,50,55,70,45,30,50,40,50,20,20,20
41054,C,VICENTE MADRIGAL,KCR,A-,25,6' 5',Left,38,38,N,N,Normal,45,45,40,40,45,45,40,35,40,45,45,45,40,40,50,50,45,40,40,45,70,40,35,30,45,35,40,60,65
27906,3B,JOSEPH MALATJI,-,-,25,6' 2',Right,38,38,N,N,Normal,40,50,45,35,45,40,55,45,35,45,40,50,45,35,45,40,50,45,35,45,20,20,65,70,45,65,70,40,65
22949,RF,YOVANNY MARTÍNEZ,Retired,-,33,6' 3',Right,38,38,H,H,Iron Man,50,55,20,40,50,55,60,20,45,50,50,55,20,40,50,50,55,20,40,50,20,20,45,50,50,65,60,65,75
21033,SP,LINCOLN MASSEY,CWS,A+,24,6' 6',Left,38,44,H,N,Normal,35,40,35,40,40,35,35,35,40,40,35,40,35,40,40,35,40,35,50,40,20,20,25,45,30,35,30,25,35
16545,CF,EIJI MATSUMOTO,KAN,AA,25,6' 1',Left,38,38,N,N,Durable,55,40,30,45,50,55,40,30,45,50,55,40,30,50,50,55,40,30,50,50,20,20,40,55,60,65,25,30,20
38503,2B,SLOAN MAUCH,-,-,27,6' 0',Right,38,38,L,N,Normal,50,50,45,45,50,50,50,45,45,50,50,50,45,45,50,50,50,45,45,50,20,20,50,35,40,25,35,20,20
38326,SS,DORIAN MAYS,SF,AA,21,6' 0',Right,38,55,N,N,Normal,55,45,45,40,45,55,45,45,45,45,55,45,45,40,45,55,50,55,45,55,20,20,55,55,55,40,65,65,65
19724,CF,LIAM MCAFEE,Retired,-,34,6' 2',Left,38,38,H,L,Iron Man,50,55,25,55,50,50,45,20,50,45,50,55,25,60,50,50,55,25,55,50,20,20,40,40,55,60,50,50,60
33651,3B,LAZARIUS MCCATHERN,TEX,R+,22,6' 1',Right,38,44,L,N,Normal,50,50,40,40,45,50,50,45,45,50,50,50,40,40,45,50,55,50,45,55,20,20,50,65,45,65,60,25,25
23409,C,GUY MCDOWELL,ATL,A-,21,6' 2',Left,38,49,N,L,Normal,45,45,40,45,35,45,45,40,45,35,45,45,40,45,35,50,75,50,50,35,60,55,30,45,25,45,25,35,25
34236,1B,JEFF MCGAUGH,TOR,AA,22,6' 1',Right,38,73,N,N,Normal,45,45,40,45,45,45,45,45,45,45,45,45,40,45,45,55,65,40,50,80,20,20,50,65,45,65,65,35,35
39672,3B,KEVIN MCLAUGHLIN,NYY,A+,24,6' 1',Right,38,58,N,H,Normal,50,65,50,50,25,50,70,55,55,30,50,60,50,50,25,70,75,70,55,25,25,25,45,60,40,55,60,20,20
34977,RF,BOJI MCMAHON,Retired,-,30,6' 3',Right,38,38,N,N,Durable,35,40,55,75,35,35,40,50,70,35,35,40,55,75,35,35,40,55,75,35,20,20,50,65,50,80,25,20,20
38568,C,CHAD MELBOURNE,SF,A-,22,6' 4',Right,38,43,N,N,Normal,45,40,45,40,40,45,40,45,45,40,45,40,45,40,40,50,45,45,45,45,55,45,35,35,30,35,40,25,30
40625,SS,RYKER METTGENBERG,CWS,A+,22,6' 0',Right,38,47,H,N,Normal,45,50,50,45,30,45,50,50,45,30,45,45,50,45,30,55,55,80,55,30,20,25,65,65,50,55,35,35,25
37442,2B,ELIAS MIDDLETON,-,-,27,6' 2',Right,38,39,N,H,Normal,50,50,40,45,50,50,50,40,45,50,50,50,40,45,50,50,50,40,45,50,20,20,55,55,45,50,65,70,75
36431,CF,DREW MILNER,DET,A+,24,6' 4',Right,38,42,N,N,Normal,45,50,45,45,45,50,50,50,45,45,45,50,45,40,40,50,50,50,45,50,20,20,35,55,60,65,65,55,70
36904,RF,TAMAO MIURA,-,-,25,6' 2',Left,38,38,N,N,Normal,45,45,40,40,45,45,45,40,40,45,45,45,40,40,45,45,45,45,40,50,20,20,60,50,60,65,65,50,55
27257,3B,ZACHARY MODE,HOU,AA,23,6' 2',Left,38,44,N,N,Durable,55,50,45,45,45,55,50,45,45,40,55,50,45,45,45,55,50,55,45,45,20,20,55,55,45,45,65,50,75
39448,C,CHARLIE MOLINA,ANA,R+,20,6' 1',Right,38,45,N,N,Normal,50,40,35,45,45,55,45,40,45,50,50,40,35,45,45,55,40,40,45,55,60,40,35,55,30,40,35,30,20
19250,SS,EMMANUEL MONTEMAYOR,-,-,29,6' 2',Right,38,38,N,N,Normal,35,40,50,50,50,35,40,50,45,50,35,40,50,50,50,35,40,50,50,50,20,20,65,70,20,65,35,50,65
38943,SS,TON MYERS,CHC,A+,26,6' 3',Right,38,39,L,H,Durable,35,40,30,50,40,35,45,30,50,40,35,40,30,50,40,40,40,30,50,50,20,20,70,60,50,55,70,70,80
34205,RF,EIZO NAGASHIMA,Retired,-,32,6' 2',Switch,38,38,H,N,Iron Man,30,30,60,65,30,30,30,55,60,25,30,30,65,70,30,30,30,60,65,30,20,20,30,30,45,50,35,40,45
39811,C,TETSUYA NAKAMURA,-,-,27,6' 5',Right,38,40,N,L,Durable,45,45,45,35,45,45,45,45,35,45,45,45,45,35,45,45,45,50,35,45,60,50,25,40,25,40,40,45,50
26835,SS,ZACH NAVARRO,CHC,A+,24,6' 4',Switch,38,38,N,N,Normal,45,45,45,35,50,45,45,45,35,50,45,45,45,35,50,50,45,50,40,50,20,20,60,60,35,60,45,55,60
9280,C,LEESHAWN NEVIS,Retired,-,35,6' 0',Switch,38,38,N,L,Iron Man,40,50,45,45,40,40,45,45,45,40,40,50,45,45,40,40,50,45,45,40,55,30,25,35,35,35,30,30,40
39521,CF,RICKY NGUI,PIT,R+,21,5' 11',Left,38,47,H,N,Normal,50,50,35,40,45,45,50,30,35,40,50,50,35,40,45,50,80,45,40,65,25,25,30,35,65,50,65,55,65
38893,CF,LEVI NICKLES,SD,A-,24,6' 0',Right,38,58,N,N,Durable,45,45,45,45,50,50,45,45,45,50,45,45,45,45,50,55,50,60,45,55,20,20,35,40,50,55,65,35,25
16196,CF,TETSUO NONOMURA,WAS,A+,26,6' 0',Right,38,38,H,N,Normal,50,50,30,40,45,50,55,30,45,45,50,50,30,40,45,50,50,35,40,50,20,20,45,50,65,60,55,55,45
26750,C,MANUEL OCHOA,OAK,R-,21,6' 0',Right,38,44,H,H,Normal,45,40,45,35,45,45,40,45,35,45,45,40,45,35,45,50,45,55,45,55,55,60,30,50,30,50,35,35,30
7889,LF,JEREMY OLSON,ARI,AA,32,6' 4',Right,38,38,N,N,Normal,50,50,50,55,40,50,55,50,60,40,50,50,50,55,40,50,50,50,55,40,20,20,35,50,45,55,35,45,35
38196,C,YUL ON,-,-,27,6' 0',Right,38,38,N,N,Normal,35,30,50,55,35,35,30,50,55,35,35,30,50,55,35,35,30,50,55,35,55,50,25,45,25,40,20,20,20
39310,LF,ISAMU ONIZAKI,-,-,25,6' 5',Right,38,38,H,N,Normal,45,45,50,45,45,45,50,50,45,45,45,45,50,45,45,45,45,50,45,50,20,20,35,25,45,50,60,50,75
38731,CF,WIL OREA,OAK,A+,26,6' 0',Right,38,38,N,N,Normal,50,55,40,45,45,50,55,40,50,45,50,55,40,45,45,50,55,40,45,45,20,20,65,55,65,55,60,65,80
20363,C,ZÓSIMO OROZCO,PHI,A+,22,6' 2',Right,38,50,N,L,Normal,40,45,50,40,40,40,45,50,45,45,40,45,50,40,40,45,55,55,45,50,55,50,30,45,30,45,35,30,25
38049,LF,ELMER OXENDINE,DET,A+,25,6' 0',Right,38,42,H,N,Normal,50,50,40,65,45,50,50,40,60,50,45,50,40,70,45,60,50,40,65,45,20,20,20,25,40,30,60,65,65
34784,LF,NATHAN PAESCH,-,-,25,6' 1',Right,38,38,N,N,Normal,50,45,50,45,50,50,45,55,45,50,50,45,50,45,45,50,45,50,45,50,20,20,35,35,45,35,55,25,20
20462,3B,ISAIAH PATTERSON,CLE,A-,24,6' 0',Right,38,59,N,N,Normal,45,45,45,40,50,45,45,45,40,50,45,45,45,40,50,55,50,55,50,60,20,20,55,55,35,60,50,40,60
39562,CF,DUSTIN PATTESON,PIT,A-,23,6' 1',Left,38,43,H,L,Normal,50,45,35,40,50,45,45,35,40,50,50,45,35,40,55,55,50,35,50,75,20,20,45,35,60,55,45,40,45
29662,LF,KEVIN PAVONI,ATL,A+,22,6' 5',Right,38,44,N,L,Normal,45,50,50,50,45,45,50,50,50,50,45,45,45,50,45,50,55,50,50,55,20,20,30,45,45,55,40,30,20
32515,2B,TIM PEREIRA,TB,AAA,25,6' 2',Right,38,38,N,N,Normal,45,40,50,45,55,45,40,50,45,55,45,40,50,45,50,45,45,50,45,55,20,20,45,40,35,25,50,40,50
28896,2B,CHRISTIAN PETERS,CLE,R+,23,6' 1',Right,38,48,N,H,Normal,50,55,45,45,45,50,50,45,45,45,55,55,45,45,45,55,55,60,45,55,20,20,45,45,35,30,45,25,20
29541,CF,P.J. PFUHL,NYM,A+,25,6' 5',Left,38,43,L,N,Normal,45,55,40,40,45,45,50,40,35,45,45,55,40,40,45,50,55,45,40,55,20,20,55,25,65,45,80,70,80
34569,CF,BERNARD PILGRAM,TEX,R+,22,6' 2',Right,38,38,L,N,Normal,55,45,45,40,45,55,45,45,40,45,55,45,45,40,45,55,45,45,45,45,20,20,45,40,55,55,65,55,65
31388,1B,C.C. PRAVEEN,-,-,24,6' 4',Switch,38,41,N,N,Normal,50,45,45,45,50,50,50,45,45,50,50,45,45,45,50,50,50,50,45,50,20,20,45,35,40,30,45,20,20
38996,CF,SAL QUINTANA,SEA,A+,25,6' 0',Switch,38,40,N,N,Normal,45,40,35,55,50,50,45,40,60,55,45,40,35,55,50,55,45,35,55,60,20,20,45,55,55,45,40,35,40
41029,SS,FERNANDO RAMÍREZ,PIT,R+,23,6' 0',Right,38,38,H,N,Normal,50,45,30,45,55,50,45,35,50,60,50,45,30,45,50,50,45,30,45,55,20,20,65,65,55,40,50,35,45
34112,C,SETH REUSCH,MON,A+,21,6' 4',Right,38,49,N,H,Normal,45,40,55,35,40,45,45,70,40,45,45,40,50,35,40,55,45,55,45,50,55,55,40,50,25,50,20,35,20
22951,LF,JOSE ROMERO,CLE,R+,23,6' 8',Right,38,42,N,N,Normal,45,45,45,45,55,45,45,50,45,55,45,45,45,45,55,60,45,50,45,55,20,20,35,45,45,50,35,45,55
23414,LF,RAMÓN SALDIVAR,PHI,A+,24,6' 3',Right,38,70,N,N,Normal,45,50,50,45,45,45,50,50,45,45,45,50,50,45,45,60,55,70,50,45,20,20,35,40,50,40,55,55,60
36388,CF,SERGIO SANABRIA,-,-,27,6' 4',Left,38,38,N,N,Normal,45,40,35,45,45,45,40,35,45,40,45,40,35,45,45,45,40,40,45,45,20,20,65,70,65,80,65,65,80
38759,LF,RICO SANTILLAN,-,-,25,6' 4',Right,38,38,H,N,Normal,40,40,60,50,40,40,40,65,50,40,40,40,60,50,40,40,40,65,50,45,20,20,40,50,45,70,60,55,50
29182,3B,ETHAN SANTISTEVAN,NYY,A+,24,6' 6',Right,38,48,N,N,Normal,45,45,30,50,45,45,45,30,50,50,45,45,30,50,45,50,45,45,55,60,20,20,45,75,50,70,50,60,70
31634,CF,TREVOR SCHIEL,Retired,-,34,6' 0',Left,38,38,N,N,Iron Man,45,55,45,50,50,45,45,40,50,45,45,55,45,55,50,45,55,45,50,50,20,20,35,55,50,70,35,50,30
27619,3B,SETH SCHLOSSER,KCR,AA,25,6' 1',Right,38,40,N,N,Normal,45,40,45,45,45,45,40,45,45,45,45,40,45,45,45,50,40,50,50,60,25,20,45,65,25,40,45,30,25
26048,SS,BEN SCHUCK,WAS,A-,24,6' 2',Right,38,52,N,N,Normal,45,45,45,40,40,45,45,45,40,40,45,45,45,40,40,50,50,55,50,55,20,20,65,70,40,65,35,45,65
21946,C,LOGAN SCOFFIELD,SD,A-,23,6' 0',Left,38,46,N,N,Normal,50,40,25,30,45,50,40,25,25,45,50,40,25,30,45,50,45,25,35,55,65,65,35,50,35,55,40,25,35
36905,3B,BUCKY SCROGUM,-,-,28,5' 9',Right,38,38,H,N,Durable,40,40,30,50,55,40,40,35,50,55,40,40,30,50,55,45,40,35,50,60,20,20,50,65,35,65,30,50,40
29718,CF,LINFORD SEEPERSAD,SD,A+,25,6' 4',Right,38,45,N,N,Durable,50,50,25,30,55,50,50,25,35,55,50,50,25,30,55,70,55,30,45,80,20,20,50,30,60,50,45,65,75
4432,RF,EDCARLOS SERRANO,Retired,-,31,6' 1',Left,38,38,L,N,Durable,45,35,50,55,40,45,35,45,50,35,45,40,50,55,40,45,35,50,55,40,20,20,25,40,55,55,40,45,50
35037,LF,GRAYSON SIBIO,Retired,-,30,5' 11',Right,38,38,N,N,Durable,40,40,50,45,50,40,45,55,50,55,40,40,50,45,50,40,40,50,45,50,20,20,45,30,50,60,25,40,30
40294,3B,JADEN SIERRA,-,-,24,6' 1',Right,38,44,N,L,Normal,50,45,50,35,40,50,50,50,40,40,45,45,50,35,40,50,50,60,35,45,20,20,50,70,35,70,40,30,55
4735,RF,COOPER SILBERNAGEL,Retired,-,34,6' 5',Right,38,38,N,L,Iron Man,45,50,45,50,45,45,50,45,55,45,45,50,45,50,45,45,50,45,50,45,20,20,35,40,40,50,35,35,40
25502,C,WADE SIMMERS,COL,A+,24,6' 2',Right,38,41,H,N,Normal,45,45,40,35,45,45,45,40,35,45,45,45,40,35,45,50,50,40,35,50,60,45,35,35,20,30,35,25,25
37816,LF,GAVIN SNYDER,NYM,A-,24,6' 4',Right,38,49,H,N,Durable,50,50,40,40,50,50,50,40,40,50,50,50,40,40,50,55,60,55,45,50,20,20,35,45,55,60,55,35,45
8517,RF,GAMADIEL SOLEDAD,-,-,32,5' 11',Right,38,38,N,N,Iron Man,45,45,50,50,45,45,50,50,50,45,45,45,45,50,45,45,45,50,50,45,20,20,25,50,40,65,20,25,20
35653,3B,ETHAN SORENSON,-,-,26,6' 3',Right,38,38,N,N,Normal,50,40,45,45,50,50,40,45,45,50,50,40,45,45,50,50,40,45,45,50,20,20,55,65,45,60,30,35,35
34763,C,AXEL STANDISH,-,-,34,6' 1',Right,38,38,N,N,Normal,40,30,45,45,40,40,30,45,45,40,40,30,45,45,40,40,30,45,45,40,55,55,45,45,25,45,30,30,40
31395,C,LUCAS STERLIN,ARI,A-,24,6' 2',Right,38,41,N,N,Normal,45,50,45,35,35,45,50,45,40,40,45,50,45,35,35,50,50,50,45,35,50,65,35,55,25,60,25,20,35
38394,LF,RAFAEL STOCKARD,MIL,AA,25,6' 5',Left,38,38,H,N,Fragile,50,45,30,50,55,50,40,30,45,50,50,45,30,50,55,50,45,30,50,55,20,20,55,45,55,55,25,25,20
34931,1B,EWAN STOCKER,KCR,A+,26,6' 2',Left,38,60,N,N,Normal,45,45,45,50,45,40,45,45,50,45,45,45,45,50,45,50,50,70,65,50,20,20,40,45,30,25,35,25,45
9497,RF,LYLE STONEHOCKER,Retired,-,36,6' 1',Switch,38,38,N,N,Iron Man,30,60,50,80,40,30,65,55,80,40,30,60,50,80,40,30,60,50,80,40,20,20,50,65,45,55,25,40,35
20229,3B,IRAD STRASSBERGER,COL,AA,23,6' 5',Right,38,46,N,N,Normal,50,45,40,50,50,50,45,40,50,50,50,45,40,50,50,55,55,40,50,60,20,20,55,45,35,55,40,45,30
37436,3B,SCHUYLER SUITER,-,-,26,6' 2',Right,38,38,N,H,Normal,45,40,40,45,50,45,40,40,45,50,45,40,40,45,50,45,40,45,45,50,20,20,45,70,35,60,40,40,40
34059,3B,TAVIS SULE,LAD,A+,22,6' 2',Right,38,42,H,N,Normal,55,50,45,35,40,55,50,45,40,45,55,50,45,35,40,55,50,55,40,50,20,20,45,60,35,55,55,50,60
13333,2B,JUAN SÁNCHEZ,Retired,-,36,6' 5',Right,38,38,H,L,Iron Man,35,50,50,35,50,35,50,50,40,55,35,50,45,35,50,35,50,50,35,50,20,20,65,55,55,55,55,60,45
28879,SS,EMMANUEL TALENS,COL,A-,24,6' 2',Right,38,38,N,N,Normal,45,40,45,40,55,45,40,45,40,55,45,40,45,40,55,45,40,45,40,55,20,20,65,60,50,50,45,30,45
15500,1B,RYUUICHI TANIGUCHI,-,-,24,6' 4',Right,38,38,H,H,Normal,45,45,45,40,55,45,45,45,40,55,45,45,45,40,55,45,45,45,40,55,20,20,40,30,35,20,35,20,20
34769,RF,PABLO TAVERAS,-,-,26,6' 2',Right,38,39,H,H,Durable,50,45,30,30,60,50,50,30,30,60,50,45,30,30,60,50,50,30,30,65,20,20,55,50,60,60,50,50,40
38855,1B,RALF THIEL,-,-,26,6' 8',Left,38,43,L,N,Durable,30,40,60,50,45,30,40,55,50,45,30,40,60,50,45,45,40,60,60,50,20,20,30,35,35,25,30,30,30
37587,LF,VALENTIN THIJSSEN,-,-,26,6' 4',Right,38,38,N,L,Fragile,45,50,45,45,45,45,50,45,45,45,45,50,45,45,45,50,50,45,45,50,20,20,40,40,50,60,55,70,70
33753,2B,P.J. TORREZ,KCM,R+,22,6' 2',Switch,38,68,N,N,Normal,45,45,45,35,45,40,45,40,35,40,45,45,45,35,45,55,55,55,45,55,20,20,65,60,50,60,60,40,60
24716,RF,JERÓNIMO TOSCANO,PHI,A+,22,6' 5',Right,38,45,N,L,Normal,45,45,35,45,45,50,50,40,50,50,45,45,35,45,45,55,50,40,55,55,20,20,35,40,60,55,50,60,70
30375,SS,DOMINIQUE TOURETTE,Retired,-,33,6' 2',Right,38,38,H,N,Iron Man,35,40,40,50,40,35,45,40,55,40,35,40,40,50,40,35,40,40,50,40,20,20,60,75,25,60,35,50,35
29751,SS,MICHAEL TREPPELHORN,WAS,R+,20,6' 5',Right,38,56,N,N,Normal,45,45,40,40,35,45,45,40,40,40,45,45,40,35,35,55,55,55,45,50,20,25,70,75,30,70,50,50,50
39177,2B,GOH UNO,Retired,-,29,6' 0',Switch,38,41,N,N,Durable,50,50,35,40,55,50,45,30,40,50,50,50,35,40,55,65,60,40,45,65,20,25,55,40,40,25,30,45,45
38086,1B,JULIAN UNZICKER,TB,AA,22,6' 3',Right,38,57,N,N,Normal,50,45,45,50,45,50,45,45,50,45,50,45,45,50,45,50,45,60,50,55,20,20,35,35,20,20,20,20,20
9670,3B,JULIUS URBINA,Retired,-,33,6' 2',Right,38,38,N,N,Iron Man,45,50,30,40,50,45,55,30,40,50,45,50,30,40,50,45,50,30,40,50,20,20,50,60,25,50,75,80,80
14189,SS,INCUBO UREÑA,CHC,A-,23,5' 11',Left,38,38,N,N,Normal,40,40,40,35,45,40,40,40,35,45,40,40,45,35,50,45,40,45,40,50,20,20,70,65,45,65,50,50,70
37486,2B,NANDO VALDEZ,-,-,26,6' 4',Right,38,43,H,N,Normal,50,40,45,50,45,50,40,45,50,45,50,40,45,50,45,55,45,50,50,50,20,20,60,55,40,60,50,55,70
30212,2B,NORRIS VALLE,BOS,A-,21,6' 3',Right,38,62,N,L,Normal,50,50,40,45,45,55,50,40,50,50,50,50,40,45,45,55,55,50,50,50,20,20,65,65,55,50,45,50,45
40959,2B,SJOERD VAN OS,MON,A-,24,5' 10',Right,38,40,H,L,Normal,50,45,45,45,55,55,45,45,50,55,50,45,45,45,55,55,45,45,45,60,20,20,45,45,30,30,30,30,40
37003,2B,BENSON VANZANDT,-,-,25,5' 10',Left,38,38,N,H,Fragile,50,50,40,40,55,50,50,40,40,55,50,50,40,40,55,50,50,45,40,60,20,20,50,45,40,35,45,35,20
19000,CF,C.J. VIENTOS,HOU,AA,23,6' 3',Right,38,38,L,H,Normal,45,40,40,35,45,45,40,40,35,45,45,40,40,35,45,50,45,40,35,50,20,20,50,45,65,65,70,40,65
33255,3B,KOLE VILLEROT,LAD,AA,24,6' 3',Right,38,57,N,N,Fragile,50,50,40,45,45,50,50,45,50,45,50,50,40,45,45,55,55,60,60,55,20,20,50,40,25,60,45,35,40
21194,LF,WADE VINES,SF,AAA,23,6' 6',Right,38,63,H,N,Normal,50,45,35,45,40,50,45,35,45,40,50,45,35,45,40,70,55,35,45,60,20,20,35,45,60,50,80,65,75
34166,RF,OLLIE WAGERS,NYY,R+,21,6' 2',Left,38,45,N,N,Normal,50,50,45,45,30,50,50,45,40,30,50,50,45,45,30,55,65,65,50,30,20,20,40,45,55,65,70,55,40
